000804	00021322	0957	00	01
000804	00021322	0959	00	01
000804	00021322	1000	00	01
000804	00021322	1129	00	01
000804	00003435	1256	00	01
000804	00055364	1332	00	01
000804	00001515	1355	00	01
000804	00063826	1356	00	01
000804	00005454	1400	00	01
000804	00061572	1401	00	01
000804	00065492	1404	00	01
000804	00032532	1429	00	01
000804	00060755	1430	00	01
000804	00005004	1432	00	01
000804	00052068	1433	00	01
000804	00030945	1438	00	01
000804	00003435	1500	03	01
000804	00052555	1500	00	01
000804	00030294	1502	00	01
000804	00055364	1601	00	01
000804	00021322	1601	00	01
000804	00003435	1611	00	01
000804	00015049	1638	00	01
000804	00063826	1930	00	01
000804	00065492	1937	00	01
000804	00021322	1944	00	01
000804	00005454	1948	00	01
000804	00032532	2003	00	01
000804	00055364	2007	00	01
000804	00052068	2046	00	01
000804	00003435	2100	00	01
000804	00001515	2101	00	01
000804	00060755	2200	00	01
000805	00055364	0623	00	01
000805	00030294	0704	00	01
000805	00061572	0708	00	01
000805	00005004	0711	00	01
000805	00015049	0713	00	01
000805	00030945	0719	00	01
000805	00021322	0800	00	01
000805	00052555	0848	00	01
000805	00021322	1138	00	01
000805	00055364	1330	00	01
000805	00003435	1334	03	01
000805	00063826	1357	00	01
000805	00061572	1400	00	01
000805	00001515	1400	00	01
000805	00065492	1408	00	01
000805	00032532	1426	00	01
000805	00060755	1440	00	01
000805	00030945	1440	00	01
000805	00005454	1440	00	01
000805	00005004	1441	00	01
000805	00030294	1500	00	01
000805	00052555	1524	00	01
000805	00021322	1559	00	01
000805	00015049	1634	00	01
000805	00063826	1930	00	01
000805	00065492	1932	00	01
000805	00021322	1946	00	01
000805	00032532	2000	00	01
000805	00052068	2048	00	01
000805	00003435	2104	00	01
000805	00005454	2104	00	01
000805	00001515	2105	00	01
000805	00060755	2201	00	01
000806	00055364	0624	00	01
000806	00030294	0702	00	01
000806	00005004	0708	00	01
000806	00015049	0709	00	01
000806	00061572	0710	00	01
000806	00030945	0715	00	01
000806	00052555	0818	00	01
000806	00003435	1258	00	01
000806	00055364	1331	00	01
000806	00063826	1347	00	01
000806	00001515	1354	00	01
000806	00061572	1400	00	01
000806	00005454	1404	00	01
000806	00065492	1408	00	01
000806	00032532	1428	00	01
000806	00052068	1429	00	01
000806	00030945	1439	00	01
000806	00005004	1440	00	01
000806	00060755	1454	00	01
000806	00030294	1500	00	01
000806	00052555	1503	00	01
000806	00021322	1549	00	01
000806	00015049	1651	00	01
000806	00032532	1843	03	01
000806	00063826	1854	00	01
000806	00065492	1916	00	01
000806	00021322	1935	00	01
000806	00060755	2000	00	01
000806	00001515	2000	00	01
000806	00003435	2000	00	01
000806	00005454	2000	00	01
000806	00052068	2001	00	01
000808	00055364	0627	00	01
000808	00061572	0712	00	01
000808	00030945	0715	00	01
000808	00030294	0720	00	01
000808	00005004	0721	00	01
000808	00021322	0803	00	01
000808	00052555	0834	00	01
000808	00015049	0846	03	01
000808	00021322	1140	00	01
000808	00003435	1320	03	01
000808	00055364	1330	00	01
000808	00001515	1352	00	01
000808	00063826	1357	00	01
000808	00065492	1406	00	01
000808	00061572	1407	00	01
000808	00032532	1428	00	01
000808	00005004	1434	00	01
000808	00030945	1438	00	01
000808	00052068	1441	00	01
000808	00005454	1451	00	01
000808	00052555	1500	00	01
000808	00030294	1501	00	01
000808	00060755	1527	00	01
000808	00021322	1602	00	01
000808	00015049	1632	00	01
000808	00065492	1906	00	01
000808	00063826	1931	00	01
000808	00032532	2000	00	01
000808	00021322	2002	00	01
000808	00052068	2052	00	01
000808	00003435	2105	00	01
000808	00005454	2105	00	01
000808	00001515	2107	00	01
000808	00060755	2200	00	01
000809	00055364	0623	00	01
000809	00030294	0707	00	01
000809	00015049	0707	00	01
000809	00005004	0715	00	01
000809	00030945	0719	00	01
000809	00021322	0808	00	01
000809	00061572	0813	03	01
000809	00052555	0911	00	01
000809	00021322	1131	00	01
000809	00003435	1251	00	01
000809	00055364	1336	00	01
000809	00005454	1339	00	01
000809	00001515	1358	00	01
000809	00063826	1400	00	01
000809	00065492	1402	00	01
000809	00061572	1408	00	01
000809	00060755	1429	00	01
000809	00005004	1434	00	01
000809	00032532	1436	00	01
000809	00030945	1439	00	01
000809	00052068	1446	00	01
000809	00030294	1502	00	01
000809	00052555	1534	00	01
000809	00021322	1602	00	01
000809	00015049	1634	00	01
000809	00065492	1931	00	01
000809	00063826	1931	00	01
000809	00032532	2003	00	01
000809	00052068	2052	00	01
000809	00001515	2100	00	01
000809	00003435	2119	00	01
000809	00060755	2200	00	01
000810	00055364	0623	00	01
000810	00030294	0706	00	01
000810	00015049	0710	00	01
000810	00030945	0718	00	01
000810	00005004	0718	00	01
000810	00061572	0802	03	01
000810	00021322	0804	00	01
000810	00052555	0811	00	01
000810	00021322	1129	00	01
000810	00003435	1255	00	01
000810	00055364	1330	00	01
000810	00063826	1355	00	01
000810	00001515	1357	00	01
000810	00065492	1404	00	01
000810	00060755	1416	00	01
000810	00032532	1430	00	01
000810	00061572	1430	00	01
000810	00052068	1432	00	01
000810	00005004	1434	00	01
000810	00030945	1435	00	01
000810	00005454	1439	00	01
