020320	00411369	0920	00	01
020320	00055364	1301	00	01
020320	00003435	1337	00	01
020320	00007575	1341	00	01
020320	00063826	1347	00	01
020320	00061572	1402	00	01
020320	00032532	1404	00	01
020320	00030945	1414	00	01
020320	00005004	1426	00	01
020320	00002424	1428	00	01
020320	00052555	1430	00	01
020320	00015049	1500	00	01
020320	00052068	1552	00	01
020320	00055364	1553	00	01
020320	00003435	1901	00	01
020320	00032532	1927	00	01
020320	00063826	2004	00	01
020320	00411369	2029	00	01
020320	00052555	2046	00	01
020320	00055364	2100	00	01
020320	00007575	2100	00	01
020320	00052068	2102	00	01
020320	00030294	2155	00	01
020321	00055364	0626	00	01
020321	00015049	0700	00	01
020321	00061572	0706	00	01
020321	00030945	0708	00	01
020321	00005004	0715	00	01
020321	00030294	0719	00	01
020321	00002424	0732	00	01
020321	00000888	0812	00	01
020321	00411369	0915	00	01
020321	00030294	1122	03	01
020321	00055364	1300	00	01
020321	00030294	1323	00	01
020321	00003435	1337	00	01
020321	00063826	1351	00	01
020321	00061572	1400	00	01
020321	00007575	1402	00	01
020321	00005004	1411	00	01
020321	00030945	1412	00	01
020321	00002424	1430	00	01
020321	00015049	1500	00	01
020321	00055364	1555	00	01
020321	00000888	1600	00	01
020321	00411369	1943	00	01
020321	00063826	1955	00	01
020321	00032532	1957	00	01
020321	00055364	2100	00	01
020321	00003435	2100	00	01
020321	00007575	2100	00	01
020321	00030294	2121	00	01
020322	00055364	0626	00	01
020322	00015049	0704	00	01
020322	00005004	0708	00	01
020322	00030294	0709	00	01
020322	00030945	0715	00	01
020322	00002424	0722	00	01
020322	00061572	0739	00	01
020322	00000888	0848	00	01
020322	00411369	0910	00	01
020322	00055364	1254	00	01
020322	00003435	1336	00	01
020322	00063826	1356	00	01
020322	00061572	1400	00	01
020322	00007575	1401	00	01
020322	00032532	1401	00	01
020322	00030945	1405	00	01
020322	00005004	1426	00	01
020322	00002424	1430	00	01
020322	00052555	1442	00	01
020322	00015049	1500	00	01
020322	00030294	1510	00	01
020322	00055364	1550	00	01
020322	00052068	1557	00	01
020322	00000888	1640	00	01
020322	00030294	1709	00	01
020322	00003435	1903	00	01
020322	00032532	1932	00	01
020322	00411369	1937	00	01
020322	00063826	2002	00	01
020322	00007575	2059	00	01
020322	00052555	2100	00	01
020322	00052068	2100	00	01
020322	00055364	2102	00	01
020322	00030294	2140	00	01
020323	00055364	0626	00	01
020323	00015049	0716	00	01
020323	00005004	0717	00	01
020323	00061572	0720	00	01
020323	00002424	0721	00	01
020323	00030294	0758	00	01
020323	00000888	0800	00	01
020323	00007575	1244	00	01
020323	00055364	1301	00	01
020323	00063826	1345	00	01
020323	00005004	1405	00	01
020323	00032532	1409	00	01
020323	00015049	1500	00	01
020323	00002424	1504	00	01
020323	00055364	1550	00	01
020323	00000888	1730	00	01
020323	00063826	1859	00	01
020323	00032532	1956	00	01
020323	00411369	2020	00	01
020323	00061572	2102	00	01
020323	00007575	2108	00	01
020323	00055364	2118	00	01
020324	00055364	0625	00	01
020324	00005004	0654	00	01
020324	00015049	0700	00	01
020324	00030945	0707	00	01
020324	00002424	0720	00	01
020324	00061572	0730	00	01
020324	00030294	0737	00	01
