020517	00015049	1500	00	01
020517	00033114	1600	00	01
020517	00055364	1627	00	01
020517	00032532	1701	00	01
020517	00052068	1851	00	01
020517	00063826	2009	00	01
020517	00411369	2022	00	01
020517	00003435	2030	00	01
020517	00007575	2100	00	01
020517	00052068	2111	00	01
020517	00055364	2111	00	01
020517	00030294	2112	00	01
020518	00055364	0626	00	01
020518	00015049	0700	00	01
020518	00005004	0702	00	01
020518	00061572	0708	00	01
020518	00030945	0719	00	01
020518	00002424	0728	00	01
020518	00030294	0731	00	01
020518	00411369	0926	00	01
020518	00055364	1230	00	01
020518	00003435	1341	00	01
020518	00063826	1346	00	01
020518	00061572	1400	00	01
020518	00007575	1400	00	01
020518	00030945	1424	00	01
020518	00005004	1427	00	01
020518	00005004	1429	00	01
020518	00052555	1435	00	01
020518	00015049	1506	00	01
020518	00055364	1609	00	01
020518	00000888	1628	00	01
020518	00002424	1730	00	01
020518	00003435	1903	00	01
020518	00411369	1931	00	01
020518	00063826	2000	00	01
020518	00007575	2100	00	01
020518	00055364	2100	00	01
020518	00052555	2102	00	01
020518	00030294	2131	00	01
020519	00055364	0626	00	01
020519	00015049	0657	00	01
020519	00061572	0706	00	01
020519	00030294	0712	00	01
020519	00030945	0713	00	01
020519	00002424	0717	00	01
020519	00005004	0722	00	01
020519	00033114	0751	00	01
020519	00033114	1217	00	01
020519	00055364	1218	00	01
020519	00000888	1219	00	01
020519	00000888	1231	00	01
020519	00003435	1305	00	01
020519	00007575	1346	00	01
020519	00063826	1404	00	01
020519	00005004	1405	00	01
020519	00030945	1419	00	01
020519	00061572	1425	00	01
020519	00002424	1450	00	01
020519	00411369	1458	00	01
020519	00052068	1501	00	01
020519	00015049	1502	00	01
020519	00032532	1513	00	01
020519	00055364	1620	00	01
020519	00052555	1731	00	01
020519	00003435	1900	00	01
020519	00063826	1920	00	01
020519	00032532	2002	00	01
020519	00052068	2003	00	01
020519	00055364	2004	00	01
020519	00007575	2008	00	01
020519	00030294	2018	00	01
020521	00055364	0621	00	01
020521	00015049	0657	00	01
020521	00005004	0709	00	01
020521	00030945	0711	00	01
020521	00061572	0715	00	01
020521	00002424	0728	00	01
020521	00030294	0741	00	01
020521	00033114	0803	00	01
020521	00000888	0813	00	01
020521	00055364	0851	00	01
