031221	00121516	1159	00	01
031221	00028479	1306	00	01
031221	00013778	1310	00	01
031221	00055364	1330	00	01
031221	00049554	1331	00	01
031221	00002601	1355	00	01
031221	00002424	1400	00	01
031221	00063826	1412	00	01
031221	00003737	1432	00	01
031221	00013749	1436	00	01
031221	00054321	1446	00	01
031221	00096142	1501	00	01
031221	00000888	1530	00	01
031221	00030294	1607	00	01
031221	00052555	1616	00	01
031221	00055364	1637	00	01
031221	00013778	1802	00	01
031221	00063826	1935	00	01
031221	00054321	1942	00	01
031221	00013799	2003	00	01
031221	00028479	2004	00	01
031221	00033114	2010	00	01
031221	00049554	2032	00	01
031221	00411369	2037	00	01
031221	00013749	2042	00	01
031221	00055364	2100	00	01
031221	00052555	2104	00	01
031221	00121516	2130	00	01
031222	00055364	0627	00	01
031222	00002601	0636	00	01
031222	00002424	0706	00	01
031222	00030294	0736	00	01
031222	00007575	0808	00	01
031222	00003737	0817	00	01
031222	00096142	0824	00	01
031222	00000888	0833	00	01
031222	00055858	0846	00	01
031222	00013799	0930	00	01
031222	00411369	1012	00	01
031222	00121516	1155	00	01
031222	00028479	1300	00	01
031222	00013778	1306	00	01
031222	00055364	1330	00	01
031222	00049554	1330	00	01
031222	00002601	1333	00	01
031222	00033114	1341	00	01
031222	00002424	1400	00	01
031222	00007575	1404	00	01
031222	00013749	1418	00	01
031222	00096142	1450	00	01
031222	00063826	1451	00	01
031222	00003737	1451	00	01
031222	00000888	1455	00	01
031222	00030294	1606	00	01
031222	00055858	1630	00	01
031222	00055364	1649	00	01
031222	00013778	1801	00	01
031222	00013799	1838	00	01
031222	00411369	1904	00	01
031222	00063826	1905	00	01
031222	00028479	1908	00	01
031222	00411369	1924	00	01
031222	00411369	2029	00	01
031222	00013749	2030	00	01
031222	00049554	2030	00	01
031222	00033114	2102	00	01
031222	00055364	2102	00	01
031222	00121516	2103	00	01
031223	00055364	0629	00	01
031223	00002601	0630	00	01
031223	00055858	0654	00	01
031223	00002424	0708	00	01
031223	00030294	0709	00	01
031223	00049554	0803	00	01
031223	00007575	0830	00	01
031223	00013799	0936	00	01
031223	00411369	1018	00	01
031223	00002424	1200	00	01
031223	00121516	1204	00	01
031223	00028479	1254	00	01
031223	00013778	1302	00	01
031223	00055364	1330	00	01
031223	00002601	1330	00	01
031223	00063826	1409	00	01
031223	00052068	1415	00	01
031223	00013749	1425	00	01
031223	00054321	1446	00	01
031223	00055858	1518	00	01
031223	00030294	1535	00	01
031223	00052555	1613	00	01
031223	00013778	1840	00	01
031223	00411369	1859	00	01
031223	00013799	1922	00	01
031223	00052068	2000	00	01
031223	00013749	2000	00	01
031223	00052555	2000	00	01
031223	00007575	2001	00	01
031223	00028479	2001	00	01
031223	00063826	2004	00	01
031223	00121516	2010	00	01
031223	00052068	2011	00	01
031223	00049554	2011	00	01
031223	00054321	2011	00	01
031225	00055364	0628	00	01
031225	00002601	0629	00	01
031225	00003737	0738	00	01
031225	00030294	0800	00	01
031225	00096142	0825	00	01
031225	00002424	0828	00	01
031225	00007575	0841	00	01
031225	00013799	0913	00	01
031225	00055858	0914	00	01
031225	00063826	1107	00	01
031225	00121516	1205	00	01
031225	00013778	1311	00	01
031225	00049554	1330	00	01
031225	00055364	1330	00	01
031225	00002601	1338	00	01
031225	00033114	1424	00	01
031225	00013749	1424	00	01
031225	00007575	1429	00	01
031225	00003737	1438	00	01
031225	00054321	1446	00	01
031225	00096142	1502	00	01
031225	00054321	1628	00	01
031225	00055364	1652	00	01
031225	00030294	1733	00	01
031225	00013778	1803	00	01
031225	00063826	1858	00	01
031225	00013799	1913	00	01
