990829	00060755	0933	00	01
990829	00035330	1313	00	01
990829	00060755	1333	00	01
990829	00023233	1339	00	01
990829	00063826	1339	00	01
990829	00055364	1401	00	01
990829	00065492	1402	00	01
990829	00052068	1406	00	01
990829	00064644	1420	00	01
990829	00001515	1421	00	01
990829	00052555	1430	00	01
990829	00005004	1432	00	01
990829	00030945	1434	00	01
990829	00015049	1436	00	01
990829	00030294	1436	00	01
990829	00061572	1441	00	01
990829	00002020	1555	00	01
990829	00048355	1801	00	01
990829	00063826	1900	00	01
990829	00035330	2000	00	01
990829	00023233	2000	00	01
990829	00001414	2000	00	01
990829	00065492	2000	00	01
990829	00064644	2000	00	01
990829	00001515	2000	00	01
990829	00002020	2001	00	01
990829	00060755	2001	00	01
990829	00052068	2002	00	01
990830	00030294	0853	00	01
990830	00030294	1617	00	01
990901	00055364	0629	00	01
990901	00005004	0711	00	01
990901	00048355	0711	00	01
990901	00048355	0711	00	01
990901	00030945	0715	00	01
990901	00030294	0716	00	01
990901	00052555	0719	00	01
990901	00011958	0801	03	01
990901	00061572	0826	00	01
990901	00052555	1159	03	01
990901	00060755	1210	00	01
990901	00001414	1229	00	01
990901	00023233	1231	00	01
990901	00035330	1249	00	01
990901	00001515	1320	00	01
990901	00052555	1336	00	01
990901	00063826	1339	00	01
990901	00052068	1350	00	01
990901	00055364	1400	00	01
990901	00065492	1401	00	01
990901	00064644	1424	00	01
990901	00005004	1430	00	01
990901	00030294	1432	00	01
990901	00030294	1433	00	01
990901	00052555	1434	00	01
990901	00030945	1435	00	01
990901	00061572	1501	00	01
990901	00011958	1505	00	01
990901	00002020	1550	00	01
990901	00048355	1801	00	01
990901	00035330	2000	00	01
990901	00063826	2000	00	01
990901	00065492	2000	00	01
990901	00023233	2000	00	01
990901	00002020	2000	00	01
990901	00001414	2000	00	01
990901	00064644	2000	00	01
990901	00001515	2000	00	01
990901	00052068	2000	00	01
990901	00060755	2001	00	01
990902	00055364	0628	00	01
990902	00015049	0707	00	01
990902	00052555	0713	00	01
990902	00030294	0717	00	01
990902	00005004	0718	00	01
990902	00030945	0727	00	01
990902	00011958	0757	03	01
990902	00061572	0846	00	01
990902	00048355	1109	00	01
990902	00001414	1227	00	01
990902	00060755	1230	00	01
990902	00023233	1231	00	01
990902	00035330	1245	00	01
990902	00001515	1325	00	01
990902	00063826	1333	00	01
990902	00052068	1352	00	01
990902	00065492	1359	00	01
990902	00055364	1400	00	01
990902	00064644	1416	00	01
990902	00015049	1430	00	01
990902	00005004	1433	00	01
990902	00030945	1433	00	01
990902	00052555	1433	00	01
990902	00030294	1435	00	01
990902	00011958	1500	00	01
990902	00002020	1612	00	01
990902	00048355	1803	00	01
990902	00048355	1803	00	01
990902	00063826	2000	00	01
990902	00035330	2000	00	01
990902	00065492	2000	00	01
990902	00001515	2000	00	01
990902	00001414	2000	00	01
990902	00002020	2000	00	01
990902	00064644	2000	00	01
990902	00052068	2000	00	01
990902	00023233	2000	00	01
990902	00060755	2001	00	01
990902	00061572	2008	00	01
990903	00055364	0627	00	01
990903	00030945	0657	00	01
990903	00005004	0709	00	01
990903	00061572	0719	00	01
990903	00030294	0727	00	01
990903	00052555	0747	00	01
990903	00011958	0755	03	01
990903	00015049	0908	03	01
990903	00048355	1022	00	01
