030914	00085085	1207	00	01
030914	00002424	1241	00	01
030914	00049554	1327	00	01
030914	00055364	1331	00	01
030914	00002601	1331	00	01
030914	00063826	1406	00	01
030914	00000888	1410	00	01
030914	00032532	1431	00	01
030914	00003737	1433	00	01
030914	00032532	1455	00	01
030914	00030294	1602	00	01
030914	00052555	1623	00	01
030914	00054321	1626	00	01
030914	00054321	1626	00	01
030914	00055364	1648	00	01
030914	00032532	1933	00	01
030914	00028479	2004	00	01
030914	00063826	2033	00	01
030914	00049554	2033	00	01
030914	00411369	2039	00	01
030914	00007575	2100	00	01
030914	00055364	2100	00	01
030914	00052555	2126	00	01
030914	00085085	2132	00	01
030917	00055364	0627	00	01
030917	00002601	0643	00	01
030917	00007575	0712	00	01
030917	00002424	0712	00	01
030917	00030294	0716	00	01
030917	00003737	0751	00	01
030917	00000888	0815	00	01
030917	00096142	0830	00	01
030917	00055858	0851	00	01
