970502	00034067	1449	00	01
970502	00048355	1500	00	01
970502	00052068	1518	00	01
970502	00035401	1540	00	01
970502	00001307	1545	00	01
970502	00055364	1547	00	01
970502	00035401	1600	00	01
970502	00053842	1611	00	01
970502	00015049	1620	00	01
970502	00011958	1733	03	01
970502	00034067	1743	00	01
970502	00011241	1801	00	01
970502	00065492	1902	00	01
970502	00063826	1907	00	01
970502	00001205	1930	00	01
970502	00052842	1930	00	01
970502	00001307	1951	00	01
970502	00001307	1952	00	01
970502	00035330	1957	00	01
970502	00035401	1959	00	01
970502	00063710	2000	00	01
970502	00053842	2000	00	01
970502	00052068	2020	00	01
970502	00055364	2100	00	01
970503	00055364	0628	00	01
970503	00015049	0629	00	01
970503	00030294	0654	00	01
970503	00030945	0655	00	01
970503	00005004	0700	00	01
970503	00061572	0705	00	01
970503	00062243	0709	00	01
970503	00011958	0840	00	01
970503	00011241	0941	00	01
970503	00048355	0943	00	01
970503	00052842	1116	00	01
