970423	00055364	1236	00	01
970423	00035330	1305	00	01
970423	00063826	1338	00	01
970423	00001205	1348	00	01
970423	00063710	1401	00	01
970423	00030294	1407	00	01
970423	00030945	1420	00	01
970423	00005004	1420	00	01
970423	00062243	1426	00	01
970423	00065492	1437	00	01
970423	00034067	1445	00	01
970423	00048355	1501	00	01
970423	00052068	1529	00	01
970423	00055364	1546	00	01
970423	00001307	1611	00	01
970423	00053842	1615	00	01
970423	00015049	1620	00	01
970423	00011241	1757	00	01
970423	00011958	1830	00	01
970423	00065492	1905	00	01
970423	00063826	1907	00	01
970423	00052842	1930	00	01
970423	00001205	1933	00	01
970423	00035330	2001	00	01
970423	00001307	2001	00	01
970423	00063710	2004	00	01
970423	00035401	2006	00	01
970423	00052068	2007	00	01
970423	00053842	2009	00	01
970423	00055364	2100	00	01
970424	00055364	0640	00	01
970424	00015049	0642	00	01
970424	00030294	0657	00	01
970424	00030945	0659	00	01
970424	00005004	0703	00	01
970424	00061572	0712	00	01
970424	00062243	0716	00	01
970424	00011241	0937	00	01
970424	00011958	0952	00	01
970424	00048355	0958	00	01
970424	00062243	1114	00	01
970424	00052842	1120	00	01
970424	00062243	1125	00	01
970424	00055364	1237	00	01
970424	00035330	1253	00	01
970424	00063826	1342	00	01
970424	00001205	1348	00	01
970424	00005004	1352	00	01
970424	00035401	1400	00	01
970424	00063710	1401	00	01
970424	00061572	1405	00	01
970424	00030294	1405	00	01
970424	00062243	1413	00	01
970424	00030945	1420	00	01
970424	00065492	1431	00	01
970424	00034067	1442	00	01
970424	00048355	1501	00	01
